protein	taxon	H1	H2	H3	L1	L2	L3
P75874	Escherichia coli (strain K12)	25.7288928865942	26.3837850952814	26.4169631931207	23.2848918604871	23.7265042321277	23.8075451714626
Q9P265	Homo sapiens	21.9580499614428	22.1605719129677	20.8817383352217	20.4508085179855	21.8501837848107	21.2359627889922
P0A9V1	Escherichia coli (strain K12)	24.9839409871982	24.8461330928181	25.1647280440414	22.9216884211812	23.5696424065049	24.1749329950178
P04983	Escherichia coli (strain K12)	26.4474576011094	26.6058314695249	27.058685919051	24.7776105023657	25.0879247329365	25.0660359621289
P0A6P9	Escherichia coli (strain K12)	30.5365850172355	30.1507370897863	31.1844113714086	28.3884568368369	28.6366133923663	29.064351026623
P0A9T0	Escherichia coli (strain K12)	28.0399884791955	28.5774071022313	26.4758530177211	24.2744077297932	26.5531223167084	25.4380308760058
P11498	Homo sapiens	21.3561144868853	23.390475476175	19.3261485612056	18.6013210365799	21.4955076429984	20.5616012032179
P33232	Escherichia coli (strain K12)	23.4155777675939	23.317689726139	19.4520964230341	21.2444660422214	21.7095247571674	19.2374807394808
P0AES6	Escherichia coli (strain K12)	25.6757296648946	25.4547854918331	26.6404455290473	23.1793138360941	24.3260827112801	24.4465113853996
P0AGD3	Escherichia coli (strain K12)	30.2280259766954	29.86019057211	30.3577284731929	28.5307747641021	29.3626691427677	29.1424103480258
P29401;E7EPA7;B4E022;B3KSI4	Homo sapiens	26.1728939574838	26.6630233770225	25.8955281339884	25.1060548867846	26.3713080485644	26.1144197452108
P0AG67	Escherichia coli (strain K12)	21.0511239540195	21.6029978250491	21.8656320935787	18.2181658803325	19.1727986048396	19.2482240896685
P15639	Escherichia coli (strain K12)	24.6888052164741	24.927324415985	25.0889761420834	23.0194047656824	23.743039599854	23.4205976331746
P00864	Escherichia coli (strain K12)	26.4043812355166	25.8542421621736	23.9377768147597	22.6191668078315	24.3796766130347	24.1225784179115
Q8NFW8	Homo sapiens	25.4413277415199	26.2400896315174	24.7945653936424	24.8829698609985	25.3199992244697	25.2398711902965
P31948;F5H0T1;G3XAD8	Homo sapiens	27.9806547388615	28.2952653141632	26.2565231471014	27.194696897559	27.5743423318573	27.3275738867936
Q8NI27	Homo sapiens	25.486280198334	24.6578003549915	25.3945043010346	21.6820893245065	25.0114586375245	25.0203886026228
P22259	Escherichia coli (strain K12)	26.8058737353064	27.1394614209655	27.6525310032049	25.2987299256852	25.6964932237296	25.98682931
P0AFJ7	Escherichia coli (strain K12)	24.3507029101859	24.7095142400193	24.8122540945853	20.3826873457191	22.6030431166196	22.527573410068
P0AC02	Escherichia coli (strain K12)	19.7103490630335	23.4258561620597	22.2291708679762	13.9626249324575	15.1530373702444	20.328714366717
P08839	Escherichia coli (strain K12)	28.2076929745984	27.6704714836059	28.1216895419383	25.7105918490669	26.3271455458739	26.13373158298
P09373	Escherichia coli (strain K12)	30.4949555354862	30.8967034951011	31.036494873132	28.7185242534355	29.4489623822921	29.4324104488811
P09373	Escherichia coli (strain K12)	21.1253403127209	21.7242157255624	20.3642073420749	17.283196898427	17.8492218201191	17.9801395776392
P45425	Escherichia coli (strain K12)	23.6164994872002	22.7707824373513	21.4011420146285	20.1487992855448	20.8853180404423	20.3070807100279
Q9UNX4	Homo sapiens	25.415932305434	25.3829775229104	25.7824929779422	25.5725075677601	25.8171673363147	25.0736960540225
P0A6P5	Escherichia coli (strain K12)	24.3823179448617	24.27930508317	24.7358803195052	21.2907523592987	22.5022743578612	22.5739235755055
P60906	Escherichia coli (strain K12)	26.2602075971065	26.4425463075394	25.7033485294024	25.0971589805026	25.5266544465874	24.9515372954139
P0A9Q5	Escherichia coli (strain K12)	23.6547994565606	24.5318383228332	22.840150934803	22.9357283484597	23.9870245516848	23.9358002737294
P0A853	Escherichia coli (strain K12)	30.2107148133785	30.2659536005004	30.8570488327386	28.9844626160716	29.4743876440623	29.4696798828776
P0ADZ4	Escherichia coli (strain K12)	29.1603632147023	29.6727658678956	29.213730335906	27.4459275762133	28.3608916132666	28.4783858776815
P0ADZ4	Escherichia coli (strain K12)	28.5803216023137	28.7366997704911	28.9913456385827	23.7796656595562	24.8281794939733	25.6778007059794
P0AD49	Escherichia coli (strain K12)	22.8077809830096	24.132888767042	22.5073649446533	21.8430684181853	21.666744111578	18.7285317266152
P0AFJ1	Escherichia coli (strain K12)	26.9024222236647	27.0705058782828	27.5990349742815	24.9385397536882	25.3672971618773	25.3499946734618
Q9BV19	Homo sapiens	23.0218631011982	23.4115751207102	19.4817600218442	22.3294536557016	22.7011922237702	21.7313604681322
Q15717	Homo sapiens	26.4053392489048	25.9884121755161	28.0279147683173	25.9724390876686	26.6703364061244	26.4240787437383
P0AG80	Escherichia coli (strain K12)	24.1662231642601	24.164689687244	24.5662199161114	21.8090379940431	21.9868336489912	22.2745783518786
Q5VT52-2;Q5VT52-3;Q5VT52	Homo sapiens	20.2379474800351	21.0360394270871	20.1443246527278	16.9603640088778	19.7752469637051	21.3865866662939
P00959	Escherichia coli (strain K12)	25.4785864630792	25.6175087177701	26.1879754231184	23.530648274889	23.7129282828488	23.0338571622013
O60841	Homo sapiens	20.8661228126021	22.9680191527372	20.6493930238118	23.2510564470276	21.0316715913533	23.445438256833
P25205	Homo sapiens	22.289711605951	23.7509301986443	21.9662420986244	22.9240469819916	22.7985160999078	20.7386761510307
P60723	Escherichia coli (strain K12)	27.4392839383868	27.6478050057762	28.6705052510003	26.1197122990592	26.8233522725425	27.0327563845839
P05055	Escherichia coli (strain K12)	26.6436140178779	26.1905773543181	26.8828532842911	24.1881263879112	24.6656278142247	23.9825055345494
P22255	Escherichia coli (strain K12)	26.6635663559679	26.9916159529941	25.6072151601546	23.8444100144674	24.3423845236092	24.5362922802295
P20042	Homo sapiens	24.0823719238059	25.1504659538322	24.3301925660419	25.0763491556645	25.0736143427039	25.5499834391219
P0AE08	Escherichia coli (strain K12)	28.2459025632432	26.9919402634464	28.5951622512789	25.9997449271813	26.5199983850451	26.1550104271471
P0AE08	Escherichia coli (strain K12)	26.4249437072607	26.2115226635659	27.0893197058638	20.6450884350191	21.6594890238874	22.1122893200473
P0AC41	Escherichia coli (strain K12)	23.8864162723293	23.8713593242248	24.4245112903228	22.5367547033919	23.3919179746318	24.0830215304092
P0ADU5	Escherichia coli (strain K12)	28.0073151073851	28.328601386421	28.662208525241	26.6551271307963	26.7499590137938	26.72806249875
P30101;B3KQT9;G5EA52	Homo sapiens	25.6462811697656	26.1869937667234	25.9314333103237	25.9322672055473	25.3399407728969	26.6444394370141
P60723	Escherichia coli (strain K12)	27.1487023269749	27.4105403743571	28.2450411850802	25.8417975429809	26.6849859110519	26.8692660583656
P61316	Escherichia coli (strain K12)	23.1672037348318	23.559292125632	22.2144827695145	20.2115746476255	20.6830322904897	20.0969981897484
P40939	Homo sapiens	24.1026152307648	23.9091232657115	23.7819679660944	24.2306666639017	24.325602464692	23.91067932434
Q12830-4;Q12830-2;Q12830	Homo sapiens	22.5800800305981	21.955569032888	21.7308216928848	15.994419735659	18.9460952614311	19.9700047509803
P0A6T5	Escherichia coli (strain K12)	23.831710829684	24.4551305253812	24.0543241040859	21.0651320950653	22.0430005746862	21.1868275741528
Q9UGP8;E7EQH7	Homo sapiens	23.6028619418057	22.9168321741879	23.859465023053	23.5301719807147	23.869289595086	23.6461438081758
P0ADP9	Escherichia coli (strain K12)	25.9813082320212	25.8369916788759	26.6371318438905	22.9725486458531	24.6494917029882	24.6835677921628
P08997	Escherichia coli (strain K12)	27.5434786366783	28.0736756266267	28.8836399943211	26.166318952475	26.5272512427575	26.5210024994553
P49720	Homo sapiens	24.4493481727872	25.1436709410109	23.5854311346503	23.9604912799202	24.5777888409483	24.3711917068813
P62805	Homo sapiens	20.6382980243568	18.46535117059	19.4882088860997	15.3202717081818	18.8738165619886	19.9529061522899
P0ACD8	Escherichia coli (strain K12)	22.798792936633	23.0219816735359	23.6705525240247	20.0483325406219	21.8620031456696	21.4077428464693
P08506	Escherichia coli (strain K12)	25.5770684946941	26.0990469307357	25.93752989517	23.323748586032	24.0433510897699	23.9190713525402
P77395	Escherichia coli (strain K12)	22.7854843971395	26.470013612799	23.2785254587031	19.5637995535035	19.5687429041797	20.1316962235978
P16659	Escherichia coli (strain K12)	24.2802967235553	24.6384306107867	25.5224100799691	21.9640221065501	23.8514806580015	22.9323077611309
P28074;E9PAV2	Homo sapiens	27.5079395368101	27.5157042891506	25.8703718693402	26.451927953952	27.2697255294416	25.9661804782833
C9J4M6;C9J2Y9;P30876	Homo sapiens	23.6745448766351	23.8599388923431	22.0185900481149	21.888480174184	23.5059123232442	23.3156183761193
E9PMG4;Q9BUR4	Homo sapiens	22.5425048097423	23.2901054928166	20.6029525320567	21.8400356498559	22.5582179620416	22.3022908444723
P09551	Escherichia coli (strain K12)	23.0644085934681	22.4259841797217	24.3105656332673	23.8241538845168	23.688485103672	24.310010830572
P0A9Q9	Escherichia coli (strain K12)	24.5515097279631	23.8200683048383	25.79592807464	23.6738982181568	24.7467853291285	25.4459749208953
P63224	Escherichia coli (strain K12)	23.0499781341806	23.3164472730343	23.1518830445602	15.1376716191806	19.7204713985981	20.334727199067
P0A6K6	Escherichia coli (strain K12)	22.2307839156677	23.5344529780426	22.3034061866546	20.5781920778008	21.9173604237369	21.7798459726452
P69797	Escherichia coli (strain K12)	26.9070153349651	27.4580286839969	27.8469699575846	24.9743004462516	25.9575718285882	26.4004287998586
P0ABT2	Escherichia coli (strain K12)	27.9361823166108	28.3508967715289	28.8662914587239	28.3610171578031	28.4978129241027	29.3572880164607
P0A6Y8	Escherichia coli (strain K12)	25.4623884392377	24.9834626616585	25.4529648581631	25.3500621395598	26.1199497113345	26.8133555286947
P13010	Homo sapiens	25.815800153597	24.3484758515587	27.5795305919288	24.527728502007	26.9379788084497	25.8339075029166
Q01082	Homo sapiens	20.7898679171956	20.6795144620688	19.1629518220781	22.4808434398765	23.996451420909	24.2505361037654
P60624	Escherichia coli (strain K12)	26.6564916395908	26.7952592829843	27.0898247981355	25.3249847697957	25.3717234780045	25.8530049001305
P37802	Homo sapiens	25.4340264770223	24.8065622082571	26.0081490413576	24.5323735243136	25.2006391295848	25.9628755354654
P20042	Homo sapiens	20.196405217792	20.5482085664961	21.4809913150708	24.0462687417297	25.2825254254336	24.8212854609393
P0A905	Escherichia coli (strain K12)	20.9695832595109	18.9487778593564	19.035287757746	22.4888561116025	23.087107339664	23.019218100206
P04805	Escherichia coli (strain K12)	24.6042201986526	24.993690281232	25.0846848134526	21.9115572988829	22.5786527819531	22.8709268081277
P0A8V2	Escherichia coli (strain K12)	24.3585041889725	24.6241631496097	25.4278391604107	23.341773973892	24.4449961482475	24.5456894381134
P0ABH7	Escherichia coli (strain K12)	25.2765035605486	26.7841917065203	27.8181187166485	25.4092458968895	27.9878811334239	26.6526677580314
P31142	Escherichia coli (strain K12)	24.3966288197673	24.6044464505217	24.937911480362	21.4039523590188	21.3488945309936	20.7159050307671
P0A786	Escherichia coli (strain K12)	25.4469845708284	25.4966173193574	25.5278179705422	22.9966755315549	23.4287976981118	23.519053579814
P0A707	Escherichia coli (strain K12)	24.8965678143339	25.7909915386257	25.328515789397	26.1361397135734	25.9204122845798	26.4359823936853
P27248	Escherichia coli (strain K12)	26.0342057067191	25.6579093610392	25.4575121416114	23.166407072016	23.6127929231037	23.8131353091343
P09152	Escherichia coli (strain K12)	25.0923677750981	23.835763617562	23.4586389048368	21.8249696138868	22.3514849391247	20.5601088885869
O43707;E7EV83	Homo sapiens	25.0413469984028	24.5369443725895	24.932019341095	25.4062966265519	24.4065237076764	25.6327294547089
P0A853	Escherichia coli (strain K12)	26.6917895157907	26.6448519695549	27.1530590243662	24.8332078272332	25.8427807708828	26.5433606320535
P0ABU0	Escherichia coli (strain K12)	26.5583143191443	26.9645509860236	26.1477323827129	23.7272316326751	25.1083700330184	24.8522429803658
P09127	Escherichia coli (strain K12)	24.1364917860102	22.4712237062446	23.0411631506573	21.4722902288922	18.255388239503	21.9995169918709
P0ADU5	Escherichia coli (strain K12)	26.1604449664676	26.0611194904721	26.723382640486	24.6892852525385	25.4822845768849	25.8816169917077
P00338;P00338-3;P00338-4;F5H308;E9PH51	Homo sapiens	27.7605301216415	27.149962280401	27.9754707769744	28.5722834800042	29.51178944345	29.0557932964461
P00363	Escherichia coli (strain K12)	24.0791194960272	24.1711193659378	24.9168412835776	21.4198264821322	21.9227774668578	21.2180949124114
Q47146	Escherichia coli (strain K12)	22.1864044521099	22.0954858800647	19.1622634664461	21.3890578003707	20.0508583376989	21.0341595189123
P69924	Escherichia coli (strain K12)	26.0242411542107	28.022316164391	28.9699663388891	25.681773078604	26.357816548405	26.600737102145
P0A8M3	Escherichia coli (strain K12)	24.1679081084925	24.725932445727	24.814211618686	22.5294334138494	19.6451412220168	23.4252159032994
P26646	Escherichia coli (strain K12)	24.0197101661932	24.8375451686107	24.2278057010952	23.0128570606487	21.9734773649923	22.1499467799681
P76316	Escherichia coli (strain K12)	25.9552453115809	25.4777839541035	27.5166062084553	23.9510925819179	25.3164127451695	25.6280632312643
P39831	Escherichia coli (strain K12)	23.5146061931208	23.4985054646153	24.2493067703061	23.6324521253524	23.7736422910924	24.2957907904177
O60841	Homo sapiens	22.6989479369317	23.9780596295182	23.6122304908168	24.7960023656898	25.0703420892166	24.7118786683676
Q96Q11-2;Q96Q11	Homo sapiens	20.2709340302921	20.8223654354269	18.4974386616678	20.0389886281605	19.0266423078099	19.624513473477
P36952	Homo sapiens	21.10360797331	21.3052446182107	17.2101005445533	23.0676122654386	23.6895518702401	24.6268386270199
P38919	Homo sapiens	22.5606453668667	21.9235755781963	22.5792284553341	21.3907378559231	20.3978041314746	21.2205176739088
P07118	Escherichia coli (strain K12)	25.064926591733	24.9416322526689	24.2189669842721	23.3665303295114	23.7822679962589	22.749498750577
P02786;G3V0E5	Homo sapiens	21.1962851383012	20.0818682774259	21.5014484754723	22.8868813727689	23.2964211093854	23.9786706635788
P61714	Escherichia coli (strain K12)	27.1790214339591	27.2540375734377	27.0990870730594	23.2072312383036	24.7475025780983	25.1657249629952
P46852	Escherichia coli (strain K12)	22.3905804338006	22.3504061675928	22.2881913198801	19.4140658141151	20.2189226543534	20.5806781342671
P0A6Z3	Escherichia coli (strain K12)	26.7340203105998	26.68458469806	27.7255294600984	24.2603332416082	24.2588247849068	24.8570933390717
P0AB89	Escherichia coli (strain K12)	24.8367268913115	24.9207530008841	25.5902656300663	21.703834310203	22.7825479681288	22.6783542729907
P0A7Z4	Escherichia coli (strain K12)	24.7400051071072	25.5052763411639	25.8706775823666	24.2646344474005	24.4372054810869	24.9187984680072
P39177	Escherichia coli (strain K12)	25.3993697258126	25.9114795831097	25.6693905094683	23.8365342880082	23.8529096821625	24.9217519714295
P0A940	Escherichia coli (strain K12)	23.6814245918268	23.5397864223456	24.0450190419077	21.0311330964874	22.7614181291689	21.0674317346929
P0A8K1	Escherichia coli (strain K12)	25.6352783865396	25.5247729233875	26.0395074658191	22.7415180080902	23.5701058485394	23.5681351909114
P54577	Homo sapiens	22.8017162517905	22.0446689318822	21.8716225314211	22.3302472850892	24.7880065483386	23.6169481212833
P09551	Escherichia coli (strain K12)	27.9777103509689	29.0086780187698	28.8084231284137	26.0210667201633	27.0347514506449	26.6673614973095
P45464	Escherichia coli (strain K12)	22.6982061314602	24.7128758202571	24.5014849214307	21.3728395597628	21.2796309830593	21.8785239559673
Q15181	Homo sapiens	26.7395674079472	26.3244183170522	26.9431312962153	25.6736286915543	26.2365905968093	26.4353466141336
P06715	Escherichia coli (strain K12)	25.364026953834	24.703559758545	26.0541377615406	22.1828331982184	23.48209989616	23.9628755354654
P31948;F5H0T1;G3XAD8	Homo sapiens	22.4572365766995	21.6086031645483	20.8825594692024	21.8881085179809	22.8653111485623	22.1672037348318
P0A9Q7	Escherichia coli (strain K12)	23.5582413219302	22.9151733066761	24.3336085240731	21.9070887060195	22.3168063138512	21.6496561532847
P27298	Escherichia coli (strain K12)	25.7798159220287	25.9677641656346	26.1556667416355	23.5849725903347	24.4798202212601	24.2428536946577
O00151	Homo sapiens	20.9145165244817	19.4178195582083	18.9966720839625	21.5264992391366	21.5865997634114	21.5121964797814
P0A8C1	Escherichia coli (strain K12)	27.0942620015354	27.5238760967687	27.1100840395128	25.3211009652413	25.2527751362941	25.2714185722088
P07814	Homo sapiens	23.6310091526965	23.3086923184537	24.1213140742552	23.2040098702678	23.8995671334375	23.9405573525514
P09152	Escherichia coli (strain K12)	24.5657552239011	24.3278650859931	25.8312517612453	21.6817891605771	22.8864348792261	23.7066191108073
Q96A49	Homo sapiens	24.9975716261636	25.1298662641843	25.6054924041188	24.3239546902311	24.9937766468844	25.1118358012369
P00448	Escherichia coli (strain K12)	28.2460838404993	28.5278701579589	29.13374138027	26.2474789129521	26.6759987993121	27.3068687051336
P0AFL3	Escherichia coli (strain K12)	25.8724165621352	26.1633081629199	26.4209348821825	23.9819831974543	24.6850661402628	24.1731037111199
